timestamp_utc,symbol,exchange,mid_price,best_bid,best_ask
2026-03-11T15:36:53.822+00:00,BTC-USD,coinbase,70055.985,70055.98,70055.99
2026-03-11T15:36:53.850+00:00,SOL-USD,coinbase,85.10499999999999,85.1,85.11
2026-03-11T15:36:54.071+00:00,BTC-USD,coinbase,70055.985,70055.98,70055.99
2026-03-11T15:36:54.322+00:00,BTC-USD,coinbase,70054.405,70054.4,70054.41
2026-03-11T15:36:54.350+00:00,SOL-USD,coinbase,85.10499999999999,85.1,85.11
2026-03-11T15:36:54.509+00:00,BTC-USD,coinbase,70054.405,70054.4,70054.41
2026-03-11T15:36:54.536+00:00,ETH-USD,coinbase,2040.4850000000001,2040.48,2040.49
2026-03-11T15:36:54.574+00:00,BTC-USD,coinbase,70054.405,70054.4,70054.41
2026-03-11T15:36:54.599+00:00,SOL-USD,coinbase,85.10499999999999,85.1,85.11
2026-03-11T15:36:54.788+00:00,ETH-USD,coinbase,2040.4850000000001,2040.48,2040.49
2026-03-11T15:36:54.822+00:00,BTC-USD,coinbase,70054.405,70054.4,70054.41
2026-03-11T15:36:54.852+00:00,SOL-USD,coinbase,85.10499999999999,85.1,85.11
2026-03-11T15:36:55.037+00:00,SOL-USD,coinbase,85.10499999999999,85.1,85.11
2026-03-11T15:36:55.038+00:00,ETH-USD,coinbase,2040.165,2040.16,2040.17
2026-03-11T15:36:55.074+00:00,BTC-USD,coinbase,70048.005,70048.0,70048.01
2026-03-11T15:36:55.098+00:00,SOL-USD,coinbase,85.095,85.09,85.1
2026-03-11T15:36:55.193+00:00,BTC-USD,coinbase,70048.005,70048.0,70048.01
2026-03-11T15:36:55.258+00:00,ETH-USD,coinbase,2040.165,2040.16,2040.17
2026-03-11T15:36:55.319+00:00,BTC-USD,coinbase,70048.005,70048.0,70048.01
2026-03-11T15:36:55.559+00:00,ETH-USD,coinbase,2040.165,2040.16,2040.17
2026-03-11T15:36:55.571+00:00,BTC-USD,coinbase,70048.005,70048.0,70048.01
2026-03-11T15:36:55.598+00:00,SOL-USD,coinbase,85.095,85.09,85.1
2026-03-11T15:36:55.786+00:00,ETH-USD,coinbase,2039.9650000000001,2039.96,2039.97
2026-03-11T15:36:55.796+00:00,ETH-USD,coinbase,2039.9650000000001,2039.96,2039.97
2026-03-11T15:36:55.822+00:00,BTC-USD,coinbase,70041.60500000001,70041.6,70041.61
2026-03-11T15:36:55.855+00:00,SOL-USD,coinbase,85.065,85.06,85.07
2026-03-11T15:36:55.954+00:00,BTC-USD,coinbase,70041.60500000001,70041.6,70041.61
2026-03-11T15:36:56.082+00:00,ETH-USD,coinbase,2039.8449999999998,2039.84,2039.85
2026-03-11T15:36:56.083+00:00,ETH-USD,coinbase,2039.8449999999998,2039.84,2039.85
2026-03-11T15:36:56.083+00:00,SOL-USD,coinbase,85.065,85.06,85.07
2026-03-11T15:36:56.088+00:00,BTC-USD,coinbase,70038.405,70038.4,70038.41
2026-03-11T15:36:56.102+00:00,SOL-USD,coinbase,85.065,85.06,85.07
2026-03-11T15:36:56.198+00:00,BTC-USD,coinbase,70038.405,70038.4,70038.41
2026-03-11T15:36:56.287+00:00,ETH-USD,coinbase,2039.7649999999999,2039.76,2039.77
2026-03-11T15:36:56.295+00:00,ETH-USD,coinbase,2039.7649999999999,2039.76,2039.77
2026-03-11T15:36:56.320+00:00,BTC-USD,coinbase,70038.405,70038.4,70038.41
2026-03-11T15:36:56.349+00:00,SOL-USD,coinbase,85.065,85.06,85.07
2026-03-11T15:36:56.448+00:00,BTC-USD,coinbase,70038.405,70038.4,70038.41
2026-03-11T15:36:56.507+00:00,SOL-USD,coinbase,85.065,85.06,85.07
2026-03-11T15:36:56.607+00:00,ETH-USD,coinbase,2039.7649999999999,2039.76,2039.77
2026-03-11T15:36:56.607+00:00,ETH-USD,coinbase,2039.7649999999999,2039.76,2039.77
2026-03-11T15:36:56.607+00:00,BTC-USD,coinbase,70038.405,70038.4,70038.41
2026-03-11T15:36:56.607+00:00,SOL-USD,coinbase,85.065,85.06,85.07
2026-03-11T15:36:56.784+00:00,ETH-USD,coinbase,2039.7649999999999,2039.76,2039.77
2026-03-11T15:36:56.820+00:00,BTC-USD,coinbase,70032.005,70032.0,70032.01
2026-03-11T15:36:56.853+00:00,SOL-USD,coinbase,85.055,85.05,85.06
2026-03-11T15:36:56.952+00:00,BTC-USD,coinbase,70032.005,70032.0,70032.01
2026-03-11T15:36:57.129+00:00,ETH-USD,coinbase,2039.4450000000002,2039.44,2039.45
2026-03-11T15:36:57.130+00:00,SOL-USD,coinbase,85.055,85.05,85.06
2026-03-11T15:36:57.130+00:00,ETH-USD,coinbase,2039.4450000000002,2039.44,2039.45
2026-03-11T15:36:57.146+00:00,BTC-USD,coinbase,70028.805,70028.8,70028.81
2026-03-11T15:36:57.161+00:00,SOL-USD,coinbase,85.045,85.04,85.05
2026-03-11T15:36:57.216+00:00,BTC-USD,coinbase,70028.805,70028.8,70028.81
2026-03-11T15:36:57.282+00:00,ETH-USD,coinbase,2039.4450000000002,2039.44,2039.45
2026-03-11T15:36:57.297+00:00,ETH-USD,coinbase,2039.4450000000002,2039.44,2039.45
2026-03-11T15:36:57.323+00:00,BTC-USD,coinbase,70028.805,70028.8,70028.81
2026-03-11T15:36:57.353+00:00,SOL-USD,coinbase,85.055,85.05,85.06
2026-03-11T15:36:57.536+00:00,ETH-USD,coinbase,2039.4450000000002,2039.44,2039.45
2026-03-11T15:36:57.654+00:00,BTC-USD,coinbase,70028.805,70028.8,70028.81
2026-03-11T15:36:57.654+00:00,SOL-USD,coinbase,85.055,85.05,85.06
2026-03-11T15:36:57.786+00:00,ETH-USD,coinbase,2039.56,2039.44,2039.68
2026-03-11T15:36:57.821+00:00,BTC-USD,coinbase,70037.5,70036.6,70038.4
2026-03-11T15:36:57.823+00:00,ETH-USD,kraken,2039.62,2039.44,2039.8
2026-03-11T15:36:57.852+00:00,SOL-USD,coinbase,85.07499999999999,85.07,85.08
2026-03-11T15:36:57.944+00:00,BTC-USD,coinbase,70037.5,70036.6,70038.4
2026-03-11T15:36:58.034+00:00,ETH-USD,coinbase,2039.895,2039.89,2039.9
2026-03-11T15:36:58.035+00:00,SOL-USD,coinbase,85.07499999999999,85.07,85.08
2026-03-11T15:36:58.036+00:00,ETH-USD,coinbase,2039.895,2039.89,2039.9
2026-03-11T15:36:58.085+00:00,BTC-USD,coinbase,70046.63500000001,70046.63,70046.64
2026-03-11T15:36:58.181+00:00,SOL-USD,coinbase,85.07499999999999,85.07,85.08
2026-03-11T15:36:58.192+00:00,BTC-USD,coinbase,70046.63500000001,70046.63,70046.64
2026-03-11T15:36:58.261+00:00,ETH-USD,coinbase,2039.895,2039.89,2039.9
2026-03-11T15:36:58.285+00:00,ETH-USD,coinbase,2039.995,2039.99,2040.0
2026-03-11T15:36:58.322+00:00,BTC-USD,coinbase,70050.315,70050.31,70050.32
2026-03-11T15:36:58.353+00:00,SOL-USD,coinbase,85.095,85.09,85.1
2026-03-11T15:36:58.445+00:00,BTC-USD,coinbase,70050.315,70050.31,70050.32
2026-03-11T15:36:58.533+00:00,ETH-USD,coinbase,2039.995,2039.99,2040.0
2026-03-11T15:36:58.537+00:00,SOL-USD,coinbase,85.095,85.09,85.1
2026-03-11T15:36:58.537+00:00,ETH-USD,coinbase,2039.995,2039.99,2040.0
2026-03-11T15:36:58.575+00:00,BTC-USD,coinbase,70054.66500000001,70054.0,70055.33
2026-03-11T15:36:58.599+00:00,SOL-USD,coinbase,85.08500000000001,85.08,85.09
2026-03-11T15:36:58.783+00:00,ETH-USD,coinbase,2039.995,2039.99,2040.0
2026-03-11T15:36:58.820+00:00,BTC-USD,coinbase,70054.70999999999,70054.12,70055.3
2026-03-11T15:36:59.034+00:00,ETH-USD,coinbase,2040.145,2040.13,2040.16
2026-03-11T15:36:59.043+00:00,ETH-USD,coinbase,2040.145,2040.13,2040.16
2026-03-11T15:36:59.072+00:00,BTC-USD,coinbase,70054.76000000001,70054.3,70055.22
2026-03-11T15:36:59.098+00:00,SOL-USD,coinbase,85.08500000000001,85.08,85.09
2026-03-11T15:36:59.226+00:00,SOL-USD,kraken,85.08500000000001,85.08,85.09
2026-03-11T15:36:59.286+00:00,ETH-USD,coinbase,2040.1550000000002,2040.15,2040.16
2026-03-11T15:36:59.320+00:00,BTC-USD,coinbase,70054.69,70054.18,70055.2
2026-03-11T15:36:59.350+00:00,SOL-USD,coinbase,85.08500000000001,85.08,85.09
2026-03-11T15:36:59.426+00:00,BTC-USD,coinbase,70054.69,70054.18,70055.2
2026-03-11T15:36:59.535+00:00,ETH-USD,coinbase,2040.125,2040.12,2040.13
2026-03-11T15:36:59.572+00:00,BTC-USD,coinbase,70054.73499999999,70054.18,70055.29
2026-03-11T15:36:59.599+00:00,SOL-USD,coinbase,85.08500000000001,85.08,85.09
2026-03-11T15:36:59.783+00:00,ETH-USD,coinbase,2040.1550000000002,2040.15,2040.16
2026-03-11T15:36:59.803+00:00,ETH-USD,coinbase,2040.1550000000002,2040.15,2040.16
2026-03-11T15:36:59.822+00:00,BTC-USD,coinbase,70055.16500000001,70055.16,70055.17
2026-03-11T15:36:59.852+00:00,SOL-USD,coinbase,85.095,85.09,85.1
2026-03-11T15:37:00.034+00:00,ETH-USD,coinbase,2040.1550000000002,2040.15,2040.16
2026-03-11T15:37:00.070+00:00,BTC-USD,coinbase,70055.315,70055.31,70055.32
2026-03-11T15:37:00.104+00:00,SOL-USD,coinbase,85.095,85.09,85.1
2026-03-11T15:37:00.287+00:00,ETH-USD,coinbase,2040.315,2040.31,2040.32
2026-03-11T15:37:00.320+00:00,BTC-USD,coinbase,70057.595,70057.59,70057.6
2026-03-11T15:37:00.350+00:00,SOL-USD,coinbase,85.10499999999999,85.1,85.11
2026-03-11T15:37:00.454+00:00,BTC-USD,coinbase,70057.595,70057.59,70057.6
2026-03-11T15:37:00.533+00:00,SOL-USD,coinbase,85.10499999999999,85.1,85.11
2026-03-11T15:37:00.536+00:00,ETH-USD,coinbase,2040.475,2040.47,2040.48
2026-03-11T15:37:00.539+00:00,ETH-USD,coinbase,2040.475,2040.47,2040.48
2026-03-11T15:37:00.581+00:00,BTC-USD,coinbase,70060.795,70060.79,70060.8
2026-03-11T15:37:00.599+00:00,SOL-USD,coinbase,85.11500000000001,85.11,85.12
2026-03-11T15:37:00.695+00:00,BTC-USD,coinbase,70060.795,70060.79,70060.8
2026-03-11T15:37:00.800+00:00,SOL-USD,coinbase,85.11500000000001,85.11,85.12
2026-03-11T15:37:00.803+00:00,ETH-USD,coinbase,2040.875,2040.87,2040.88
2026-03-11T15:37:00.803+00:00,ETH-USD,coinbase,2040.875,2040.87,2040.88
2026-03-11T15:37:00.823+00:00,BTC-USD,coinbase,70067.195,70067.19,70067.2
2026-03-11T15:37:00.877+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:00.975+00:00,ETH-USD,kraken,2040.4250000000002,2040.42,2040.43
2026-03-11T15:37:01.036+00:00,ETH-USD,coinbase,2040.875,2040.87,2040.88
2026-03-11T15:37:01.040+00:00,ETH-USD,coinbase,2040.875,2040.87,2040.88
2026-03-11T15:37:01.079+00:00,BTC-USD,coinbase,70080.14,70078.0,70082.28
2026-03-11T15:37:01.102+00:00,SOL-USD,coinbase,85.13499999999999,85.13,85.14
2026-03-11T15:37:01.182+00:00,BTC-USD,coinbase,70080.14,70078.0,70082.28
2026-03-11T15:37:01.333+00:00,ETH-USD,coinbase,2040.875,2040.87,2040.88
2026-03-11T15:37:01.333+00:00,SOL-USD,coinbase,85.13499999999999,85.13,85.14
2026-03-11T15:37:01.334+00:00,ETH-USD,coinbase,2040.995,2040.96,2041.03
2026-03-11T15:37:01.335+00:00,BTC-USD,coinbase,70078.015,70078.01,70078.02
2026-03-11T15:37:01.353+00:00,SOL-USD,coinbase,85.13,85.12,85.14
2026-03-11T15:37:01.418+00:00,BTC-USD,coinbase,70078.015,70078.01,70078.02
2026-03-11T15:37:01.536+00:00,ETH-USD,coinbase,2041.045,2040.99,2041.1
2026-03-11T15:37:01.540+00:00,ETH-USD,coinbase,2041.045,2040.99,2041.1
2026-03-11T15:37:01.577+00:00,BTC-USD,coinbase,70078.015,70078.01,70078.02
2026-03-11T15:37:01.599+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:01.690+00:00,BTC-USD,coinbase,70078.015,70078.01,70078.02
2026-03-11T15:37:01.849+00:00,ETH-USD,coinbase,2041.0349999999999,2040.99,2041.08
2026-03-11T15:37:01.850+00:00,BTC-USD,coinbase,70078.015,70078.01,70078.02
2026-03-11T15:37:01.853+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:01.936+00:00,BTC-USD,coinbase,70078.015,70078.01,70078.02
2026-03-11T15:37:02.028+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:02.033+00:00,ETH-USD,coinbase,2041.105,2041.05,2041.16
2026-03-11T15:37:02.036+00:00,ETH-USD,coinbase,2041.105,2041.05,2041.16
2026-03-11T15:37:02.072+00:00,BTC-USD,coinbase,70078.015,70078.01,70078.02
2026-03-11T15:37:02.103+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:02.195+00:00,BTC-USD,coinbase,70078.015,70078.01,70078.02
2026-03-11T15:37:02.219+00:00,ETH-USD,kraken,2040.755,2040.42,2041.09
2026-03-11T15:37:02.283+00:00,ETH-USD,coinbase,2041.1750000000002,2041.13,2041.22
2026-03-11T15:37:02.371+00:00,BTC-USD,coinbase,70078.015,70078.01,70078.02
2026-03-11T15:37:02.371+00:00,SOL-USD,coinbase,85.13499999999999,85.13,85.14
2026-03-11T15:37:02.535+00:00,ETH-USD,coinbase,2041.2150000000001,2041.21,2041.22
2026-03-11T15:37:02.573+00:00,BTC-USD,coinbase,70082.275,70082.27,70082.28
2026-03-11T15:37:02.599+00:00,SOL-USD,coinbase,85.13499999999999,85.13,85.14
2026-03-11T15:37:02.694+00:00,BTC-USD,coinbase,70082.275,70082.27,70082.28
2026-03-11T15:37:02.896+00:00,BTC-USD,coinbase,70082.275,70082.27,70082.28
2026-03-11T15:37:02.929+00:00,BTC-USD,coinbase,70082.275,70082.27,70082.28
2026-03-11T15:37:03.033+00:00,ETH-USD,coinbase,2041.275,2041.27,2041.28
2026-03-11T15:37:03.071+00:00,BTC-USD,coinbase,70086.39499999999,70086.39,70086.4
2026-03-11T15:37:03.192+00:00,BTC-USD,coinbase,70086.39499999999,70086.39,70086.4
2026-03-11T15:37:03.252+00:00,ETH-USD,coinbase,2041.275,2041.27,2041.28
2026-03-11T15:37:03.284+00:00,ETH-USD,coinbase,2041.755,2041.75,2041.76
2026-03-11T15:37:03.327+00:00,BTC-USD,coinbase,70086.39499999999,70086.39,70086.4
2026-03-11T15:37:03.434+00:00,BTC-USD,coinbase,70086.39499999999,70086.39,70086.4
2026-03-11T15:37:03.524+00:00,SOL-USD,coinbase,85.13499999999999,85.13,85.14
2026-03-11T15:37:03.535+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:03.536+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:03.577+00:00,BTC-USD,coinbase,70095.995,70095.99,70096.0
2026-03-11T15:37:03.578+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:03.606+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:03.693+00:00,BTC-USD,coinbase,70095.995,70095.99,70096.0
2026-03-11T15:37:03.784+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:03.786+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:03.823+00:00,BTC-USD,coinbase,70098.61,70098.03,70099.19
2026-03-11T15:37:03.947+00:00,BTC-USD,coinbase,70098.61,70098.03,70099.19
2026-03-11T15:37:03.989+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:04.033+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:04.036+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:04.076+00:00,BTC-USD,coinbase,70102.39499999999,70102.39,70102.4
2026-03-11T15:37:04.087+00:00,SOL-USD,kraken,85.155,85.15,85.16
2026-03-11T15:37:04.107+00:00,SOL-USD,coinbase,85.16499999999999,85.16,85.17
2026-03-11T15:37:04.194+00:00,BTC-USD,coinbase,70102.39499999999,70102.39,70102.4
2026-03-11T15:37:04.257+00:00,SOL-USD,coinbase,85.16499999999999,85.16,85.17
2026-03-11T15:37:04.286+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:04.321+00:00,BTC-USD,coinbase,70102.39499999999,70102.39,70102.4
2026-03-11T15:37:04.349+00:00,SOL-USD,coinbase,85.16499999999999,85.16,85.17
2026-03-11T15:37:04.533+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:04.574+00:00,BTC-USD,coinbase,70102.39499999999,70102.39,70102.4
2026-03-11T15:37:04.676+00:00,BTC-USD,coinbase,70102.39499999999,70102.39,70102.4
2026-03-11T15:37:04.786+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:04.821+00:00,BTC-USD,coinbase,70104.005,70104.0,70104.01
2026-03-11T15:37:04.853+00:00,SOL-USD,coinbase,85.16499999999999,85.16,85.17
2026-03-11T15:37:04.994+00:00,BTC-USD,coinbase,70104.005,70104.0,70104.01
2026-03-11T15:37:05.034+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:05.087+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:05.099+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:05.285+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:05.320+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:05.350+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:05.521+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:05.532+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:05.571+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:05.598+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:05.784+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:05.850+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:05.876+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:06.043+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:06.165+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:06.283+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:06.350+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:06.375+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:06.452+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:06.574+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:06.574+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:06.575+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:06.599+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:06.784+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:06.823+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:06.850+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:07.106+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:07.123+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:07.124+00:00,SOL-USD,coinbase,85.155,85.15,85.16
2026-03-11T15:37:07.195+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:07.282+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:07.329+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:07.371+00:00,SOL-USD,coinbase,85.14500000000001,85.14,85.15
2026-03-11T15:37:07.496+00:00,SOL-USD,coinbase,85.14500000000001,85.14,85.15
2026-03-11T15:37:07.619+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:07.619+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:07.619+00:00,SOL-USD,coinbase,85.14500000000001,85.14,85.15
2026-03-11T15:37:07.632+00:00,ETH-USD,kraken,2042.02,2041.84,2042.2
2026-03-11T15:37:07.693+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:07.784+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:07.821+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:07.850+00:00,SOL-USD,coinbase,85.14500000000001,85.14,85.15
2026-03-11T15:37:08.035+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:08.139+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:08.140+00:00,SOL-USD,coinbase,85.14500000000001,85.14,85.15
2026-03-11T15:37:08.336+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:08.336+00:00,BTC-USD,coinbase,70108.805,70108.8,70108.81
2026-03-11T15:37:08.349+00:00,SOL-USD,coinbase,85.14500000000001,85.14,85.15
2026-03-11T15:37:08.533+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:08.573+00:00,BTC-USD,coinbase,70104.465,70103.89,70105.04
2026-03-11T15:37:08.664+00:00,SOL-USD,coinbase,85.14500000000001,85.14,85.15
2026-03-11T15:37:08.696+00:00,BTC-USD,coinbase,70104.465,70103.89,70105.04
2026-03-11T15:37:08.787+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:08.787+00:00,SOL-USD,coinbase,85.14500000000001,85.14,85.15
2026-03-11T15:37:08.822+00:00,BTC-USD,coinbase,70102.405,70102.4,70102.41
2026-03-11T15:37:08.853+00:00,SOL-USD,coinbase,85.13499999999999,85.13,85.14
2026-03-11T15:37:08.947+00:00,BTC-USD,coinbase,70102.405,70102.4,70102.41
2026-03-11T15:37:09.033+00:00,SOL-USD,coinbase,85.13499999999999,85.13,85.14
2026-03-11T15:37:09.034+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:09.041+00:00,ETH-USD,coinbase,2041.835,2041.83,2041.84
2026-03-11T15:37:09.071+00:00,BTC-USD,coinbase,70102.405,70102.4,70102.41
2026-03-11T15:37:09.187+00:00,SOL-USD,coinbase,85.13499999999999,85.13,85.14
2026-03-11T15:37:09.199+00:00,SOL-USD,kraken,85.135,85.12,85.15
2026-03-11T15:37:09.247+00:00,SOL-USD,kraken,85.135,85.12,85.15
2026-03-11T15:37:09.281+00:00,SOL-USD,coinbase,85.13499999999999,85.13,85.14
2026-03-11T15:37:09.288+00:00,ETH-USD,coinbase,2041.4450000000002,2041.44,2041.45
2026-03-11T15:37:09.304+00:00,ETH-USD,coinbase,2041.4450000000002,2041.44,2041.45
2026-03-11T15:37:09.323+00:00,BTC-USD,coinbase,70088.425,70087.85,70089.0
2026-03-11T15:37:09.353+00:00,SOL-USD,coinbase,85.11500000000001,85.11,85.12
2026-03-11T15:37:09.425+00:00,BTC-USD,coinbase,70088.425,70087.85,70089.0
2026-03-11T15:37:09.535+00:00,ETH-USD,coinbase,2041.46,2041.41,2041.51
2026-03-11T15:37:09.546+00:00,SOL-USD,coinbase,85.11500000000001,85.11,85.12
2026-03-11T15:37:09.554+00:00,ETH-USD,coinbase,2041.46,2041.41,2041.51
2026-03-11T15:37:09.577+00:00,BTC-USD,coinbase,70091.445,70091.44,70091.45
2026-03-11T15:37:09.603+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:09.711+00:00,BTC-USD,coinbase,70091.445,70091.44,70091.45
2026-03-11T15:37:09.785+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:09.786+00:00,ETH-USD,coinbase,2041.4650000000001,2041.46,2041.47
2026-03-11T15:37:09.799+00:00,ETH-USD,coinbase,2041.4650000000001,2041.46,2041.47
2026-03-11T15:37:09.821+00:00,BTC-USD,coinbase,70095.065,70095.06,70095.07
2026-03-11T15:37:09.849+00:00,SOL-USD,coinbase,85.12,85.11,85.13
2026-03-11T15:37:09.948+00:00,BTC-USD,coinbase,70095.065,70095.06,70095.07
2026-03-11T15:37:10.054+00:00,ETH-USD,coinbase,2041.435,2041.42,2041.45
2026-03-11T15:37:10.074+00:00,BTC-USD,coinbase,70095.065,70095.06,70095.07
2026-03-11T15:37:10.104+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:10.236+00:00,BTC-USD,coinbase,70095.065,70095.06,70095.07
2026-03-11T15:37:10.320+00:00,BTC-USD,coinbase,70093.26999999999,70092.5,70094.04
2026-03-11T15:37:10.350+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:10.535+00:00,ETH-USD,coinbase,2041.4250000000002,2041.42,2041.43
2026-03-11T15:37:10.575+00:00,BTC-USD,coinbase,70091.445,70091.44,70091.45
2026-03-11T15:37:10.599+00:00,SOL-USD,coinbase,85.11500000000001,85.11,85.12
2026-03-11T15:37:10.760+00:00,BTC-USD,coinbase,70091.445,70091.44,70091.45
2026-03-11T15:37:10.785+00:00,ETH-USD,coinbase,2041.4250000000002,2041.42,2041.43
2026-03-11T15:37:10.821+00:00,BTC-USD,coinbase,70090.61499999999,70090.61,70090.62
2026-03-11T15:37:10.850+00:00,SOL-USD,coinbase,85.11500000000001,85.11,85.12
2026-03-11T15:37:10.945+00:00,BTC-USD,coinbase,70090.61499999999,70090.61,70090.62
2026-03-11T15:37:11.032+00:00,ETH-USD,coinbase,2041.4250000000002,2041.42,2041.43
2026-03-11T15:37:11.072+00:00,BTC-USD,coinbase,70090.61499999999,70090.61,70090.62
2026-03-11T15:37:11.099+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:11.286+00:00,ETH-USD,coinbase,2041.4250000000002,2041.42,2041.43
2026-03-11T15:37:11.320+00:00,BTC-USD,coinbase,70093.07500000001,70093.07,70093.08
2026-03-11T15:37:11.349+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:11.533+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:11.535+00:00,ETH-USD,coinbase,2041.525,2041.52,2041.53
2026-03-11T15:37:11.575+00:00,BTC-USD,coinbase,70095.025,70095.02,70095.03
2026-03-11T15:37:11.599+00:00,SOL-USD,coinbase,85.125,85.12,85.13
2026-03-11T15:37:11.676+00:00,ETH-USD,kraken,2041.335,2041.21,2041.46
2026-03-11T15:37:11.687+00:00,BTC-USD,coinbase,70095.025,70095.02,70095.03
2026-03-11T15:37:11.809+00:00,ETH-USD,coinbase,2041.525,2041.52,2041.53
2026-03-11T15:37:11.809+00:00,ETH-USD,coinbase,2041.525,2041.52,2041.53
2026-03-11T15:37:11.821+00:00,BTC-USD,coinbase,70095.025,70095.02,70095.03
